# area_id	droop	damping	inertia
1.0	22.0	2.5	115.69078971871706
1.0	22.0	2.75	108.99311453606042
1.0	22.0	3.0	102.48255578069455
1.0	22.0	3.25	96.15911345261947
1.0	22.0	3.5	90.02278755183511
1.0	22.0	3.75	84.07357807834153
1.0	22.0	4.0	78.31148503213869
1.0	22.0	4.25	72.73650841322662
1.0	22.0	4.5	67.34864822160532
1.0	22.0	4.75	62.14790445727476
1.0	22.0	5.0	57.13427712023497
1.0	22.0	5.25	52.30776621048592
1.0	22.0	5.5	47.66837172802765
1.0	22.0	5.75	43.21609367286014
1.0	22.0	6.0	38.95093204498337
1.0	22.0	6.25	34.872886844397364
1.0	22.0	6.5	30.981958071102127
1.0	22.0	6.75	27.27814572509765
1.0	22.0	7.0	23.76144980638393
1.0	22.0	7.25	20.431870314960953
1.0	22.0	7.5	17.28940725082876
1.0	22.0	7.75	14.33406061398729
1.0	22.0	8.0	11.565830404436596
1.0	22.0	8.25	8.984716622176663
1.0	22.0	8.5	6.59071926720749
1.0	22.0	8.75	4.383838339529078
1.0	22.0	9.0	2.364073839141426
1.0	22.0	9.25	0.5314257660445207
1.0	22.0	9.5	0.15
1.0	22.0	9.75	0.15
1.0	22.0	10.0	0.1511717393461918
1.0	22.0	10.25	0.15788671709556076
1.0	22.0	10.5	0.1647207871793782
1.0	22.0	10.75	0.17167257806742134
1.0	22.0	11.0	0.17874074435452272
1.0	22.0	11.25	0.1859239660691486
1.0	22.0	11.5	0.19322094800532347
1.0	22.0	11.75	0.20063041907695442
1.0	22.0	12.0	0.20815113169364138
1.0	22.0	12.0	16.486848868306357
1.0	22.0	11.75	16.419369580923046
1.0	22.0	11.5	16.351779051994676
1.0	22.0	11.25	16.28407603393085
1.0	22.0	11.0	16.216259255645475
1.0	22.0	10.75	16.148327421932578
1.0	22.0	10.5	16.08027921282062
1.0	22.0	10.25	16.01211328290444
1.0	22.0	10.0	15.943828260653806
1.0	22.0	9.75	15.87542274769767
1.0	22.0	9.5	15.806895318082946
1.0	22.0	9.25	15.738244517506805
1.0	22.0	9.0	15.669468862521258
1.0	22.0	8.75	15.600566839708833
1.0	22.0	8.5	15.531536904827995
1.0	22.0	8.25	15.462377481927014
1.0	22.0	8.0	15.393086962424794
1.0	22.0	7.75	15.323663704157152
1.0	22.0	7.5	15.254106030386964
1.0	22.0	7.25	15.184412228776488
1.0	22.0	7.0	15.11458055032005
1.0	22.0	6.75	15.044609208235256
1.0	22.0	6.5	14.974496376810713
1.0	22.0	6.25	14.904240190208156
1.0	22.0	6.0	14.833838741216788
1.0	22.0	5.75	14.763290079957404
